id_municipio,municipio,sigla_uf,regiao,populacao,area_km2,pib_mil_reais,vab_agropecuaria,vab_industria,vab_servicos,vab_adm_publica
3104700,Ataléia,MG,Sudeste,12496,1836.925,198960,50287,23595,53862,59395
3104809,Augusto de Lima,MG,Sudeste,4833,1254.832,89054,17997,3206,33761,26924
3104908,Baependi,MG,Sudeste,19249,750.554,380866,45769,35983,178527,95021
3105004,Baldim,MG,Sudeste,7780,556.266,201272,24133,92322,39332,38913
3105103,Bambuí,MG,Sudeste,23964,1455.819,779906,245778,86401,273900,109161
3105202,Bandeira,MG,Sudeste,4738,483.789,59093,12901,2671,14218,27735
3105301,Bandeira do Sul,MG,Sudeste,5808,47.266,86572,7068,7846,34849,30455
3105400,Barão de Cocais,MG,Sudeste,33232,340.14,2438852,19329,1486715,595488,180131
3105509,Barão do Monte Alto,MG,Sudeste,5311,198.313,63071,12415,3566,17455,27689
3105608,Barbacena,MG,Sudeste,139061,759.186,3521229,158244,588300,1713017,605836
3105707,Barra Longa,MG,Sudeste,4905,383.628,81928,15599,4258,26510,29078
3105905,Barroso,MG,Sudeste,20981,82.07,608480,5469,239844,178710,100830
3106002,Bela Vista de Minas,MG,Sudeste,10269,109.143,568234,5729,371456,124408,56236
3106101,Belmiro Braga,MG,Sudeste,3422,393.086,61557,15436,6261,16419,20404
3106200,Belo Horizonte,MG,Sudeste,2530701,331.354,105920859,4388,16146070,63270427,12743033
3106309,Belo Oriente,MG,Sudeste,27277,334.909,2089750,16550,1411066,338515,145411
3106408,Belo Vale,MG,Sudeste,7723,365.923,279868,30221,114665,66037,59050
3106507,Berilo,MG,Sudeste,11813,587.106,112833,7940,2905,41005,55913
3106606,Bertópolis,MG,Sudeste,4609,427.803,53770,12087,1027,13264,26155
3106655,Berizal,MG,Sudeste,4792,488.756,61006,15012,3290,14131,26363
3106705,Betim,MG,Sudeste,450024,344.062,33125378,18120,14547208,10568799,2305734
3106804,Bias Fortes,MG,Sudeste,3282,283.535,41583,9903,730,10424,19081
3106903,Bicas,MG,Sudeste,14612,140.082,277715,7276,28992,149119,68589
3107000,Biquinhas,MG,Sudeste,2482,458.948,64473,23744,1888,17239,18361
3107109,Boa Esperança,MG,Sudeste,40308,860.669,1058480,253237,86814,435467,191404
3107208,Bocaina de Minas,MG,Sudeste,5088,503.77,80211,18012,4745,25665,27871
3107307,Bocaiúva,MG,Sudeste,50521,3206.757,1224914,97989,318493,407071,238283
3107406,Bom Despacho,MG,Sudeste,51436,1213.546,1814550,205853,300937,863458,239097
3107505,Bom Jardim de Minas,MG,Sudeste,6444,412.021,127743,25773,9546,46150,36217
3107604,Bom Jesus da Penha,MG,Sudeste,4270,208.349,196074,84223,13588,56609,25677
3107703,Bom Jesus do Amparo,MG,Sudeste,6182,195.611,160390,10696,4894,90161,33224
3107802,Bom Jesus do Galho,MG,Sudeste,14792,592.289,171084,31963,7870,57639,65511
3107901,Bom Repouso,MG,Sudeste,10527,229.845,160232,35441,7964,54471,52598
3108008,Bom Sucesso,MG,Sudeste,17612,705.046,445214,85114,35757,200578,79660
3108107,Bonfim,MG,Sudeste,6852,301.865,135422,25977,17746,47355,34988
3108206,Bonfinópolis de Minas,MG,Sudeste,5397,1850.487,458898,308154,17675,83276,33940
3108255,Bonito de Minas,MG,Sudeste,11502,3936.455,101045,12067,2496,24144,58374
3108305,Borda da Mata,MG,Sudeste,19809,301.108,374716,25754,57543,163091,92969
3108404,Botelhos,MG,Sudeste,14927,334.089,325978,90172,21049,116047,70305
3108503,Botumirim,MG,Sudeste,6259,1568.884,75744,11421,12351,16149,33022
3108552,Brasilândia de Minas,MG,Sudeste,16950,2509.694,415061,152850,20582,130325,80084
3108602,Brasília de Minas,MG,Sudeste,32460,1399.484,377410,18527,24300,151043,160688
3108701,Brás Pires,MG,Sudeste,4255,223.351,50032,7156,1751,15082,23866
3108800,Braúnas,MG,Sudeste,4737,378.318,213072,16830,146910,17303,29556
3108909,Brazópolis,MG,Sudeste,14364,367.688,198123,29319,13958,73671,63787
3109006,Brumadinho,MG,Sudeste,41208,639.434,4624729,31032,2875422,1035488,310555
3109105,Bueno Brandão,MG,Sudeste,10982,356.15,240684,50018,8819,104549,51357
3109204,Buenópolis,MG,Sudeste,10342,1599.881,180714,56678,6805,55681,52990
3109253,Bugre,MG,Sudeste,3984,161.491,47548,10169,2488,11353,22122
3109303,Buritis,MG,Sudeste,25179,5225.186,1163750,625333,69490,283059,131625
3109402,Buritizeiro,MG,Sudeste,28184,7218.401,735994,347005,24823,178883,144488
3109451,Cabeceira Grande,MG,Sudeste,7025,1033.055,477332,225232,130285,62553,48162
3109501,Cabo Verde,MG,Sudeste,14074,368.206,290817,102850,21573,85771,65700
3109600,Cachoeira da Prata,MG,Sudeste,3580,61.381,51886,2452,3524,20677,21531
3109709,Cachoeira de Minas,MG,Sudeste,11609,304.243,536512,46309,252817,117850,58042
3109808,Cachoeira Dourada,MG,Sudeste,2720,203.07,131487,67604,4096,25182,30775
3109907,Caetanópolis,MG,Sudeste,11869,156.039,315208,34268,89381,103506,59323
3110004,Caeté,MG,Sudeste,45364,542.531,1074947,28647,288273,457284,212204
3110103,Caiana,MG,Sudeste,5584,106.465,88661,28005,3063,24722,28688
3110202,Cajuri,MG,Sudeste,3961,83.038,97287,17233,19175,27775,24144
3110301,Caldas,MG,Sudeste,14600,711.414,337630,70051,52567,121056,68526
3110400,Camacho,MG,Sudeste,2839,223.001,70858,33932,2597,14281,18153
3110509,Camanducaia,MG,Sudeste,21831,528.688,987747,18711,311300,380153,116115
3110608,Cambuí,MG,Sudeste,30068,244.567,1864549,37785,723524,597713,145939
3110707,Cambuquira,MG,Sudeste,12810,246.38,370830,177703,12646,105640,60223
3110806,Campanário,MG,Sudeste,3739,442.398,53458,6982,1858,18932,23142
3110905,Campanha,MG,Sudeste,16855,335.587,439921,89040,41509,187158,80428
3111002,Campestre,MG,Sudeste,21052,577.843,486410,144884,24462,182491,101379
3111101,Campina Verde,MG,Sudeste,19759,3650.749,536761,176588,31233,196153,96571
3111150,Campo Azul,MG,Sudeste,3830,505.914,40651,5504,1197,9902,22831
3111200,Campo Belo,MG,Sudeste,54338,528.225,1242918,83677,172027,597181,263549
3111309,Campo do Meio,MG,Sudeste,11648,275.426,231124,68690,9919,78445,60605
3111408,Campo Florido,MG,Sudeste,8383,1264.245,710762,316157,126995,159105,52505
3111507,Campos Altos,MG,Sudeste,15661,710.645,434229,161758,15884,146887,78851
3111606,Campos Gerais,MG,Sudeste,28908,769.504,704525,272058,32998,232208,130322
3111705,Canaã,MG,Sudeste,4533,174.9,77437,30615,2230,15746,26307
3111804,Canápolis,MG,Sudeste,12251,843.599,677858,203270,176480,160608,60186
3111903,Cana Verde,MG,Sudeste,5585,212.721,80057,16528,4024,25763,29549
3112000,Candeias,MG,Sudeste,14890,720.512,371166,111262,38951,123596,71962
3112059,Cantagalo,MG,Sudeste,4575,141.855,56752,10128,5994,13391,25369
3112109,Caparaó,MG,Sudeste,5464,130.694,97643,31826,3497,30137,26722
3112208,Capela Nova,MG,Sudeste,4616,111.073,62458,9942,2035,21289,26073
3112307,Capelinha,MG,Sudeste,38321,965.292,887590,178060,92508,362086,177524
3112406,Capetinga,MG,Sudeste,6860,297.937,207248,90841,15335,53391,36350
3112505,Capim Branco,MG,Sudeste,9896,95.333,123369,3774,19508,48784,43608
3112604,Capinópolis,MG,Sudeste,16294,620.716,666437,279994,51280,206932,81236
3112653,Capitão Andrade,MG,Sudeste,5559,279.088,60792,8381,3339,16602,30413
3112703,Capitão Enéas,MG,Sudeste,15388,971.576,501415,34685,239445,108565,74980
3112802,Capitólio,MG,Sudeste,8693,521.802,328594,48236,25816,166821,53770
3112901,Caputira,MG,Sudeste,9318,187.704,143709,50931,5062,35861,45107
3113008,Caraí,MG,Sudeste,23872,1242.345,210367,22223,22098,51314,103732
3113107,Caranaíba,MG,Sudeste,3150,159.95,41465,9041,1262,9490,20711
3113206,Carandaí,MG,Sudeste,25831,487.28,751465,134523,173881,231826,127095
3113305,Carangola,MG,Sudeste,33022,353.404,639119,42749,64493,336033,155699
3113404,Caratinga,MG,Sudeste,93124,1258.479,2283105,104001,296532,1186097,421633
3113503,Carbonita,MG,Sudeste,9423,1456.095,220652,102942,9270,54080,44847
3113602,Careaçu,MG,Sudeste,6826,181.009,174238,29069,9930,81613,34982
3113701,Carlos Chagas,MG,Sudeste,18516,3202.984,474669,96102,79357,156400,99217
3113800,Carmésia,MG,Sudeste,2660,259.103,39785,7741,741,11234,18623
3113909,Carmo da Cachoeira,MG,Sudeste,12193,506.333,321614,131351,16449,93962,63988
3114006,Carmo da Mata,MG,Sudeste,11546,357.178,265586,28206,70658,80346,58353
3114105,Carmo de Minas,MG,Sudeste,15031,322.285,290553,65776,9721,113443,74986
3114204,Carmo do Cajuru,MG,Sudeste,22900,455.808,627199,84364,133000,213544,120319
3114303,Carmo do Paranaíba,MG,Sudeste,30339,1307.862,1060015,268999,115657,412066,160570
3114402,Carmo do Rio Claro,MG,Sudeste,21310,1065.685,694497,239318,96410,213445,102747
3114501,Carmópolis de Minas,MG,Sudeste,19756,400.01,461515,46689,78527,185392,100945
3114550,Carneirinho,MG,Sudeste,10103,2063.462,406710,145994,64169,101792,66442
3114600,Carrancas,MG,Sudeste,4052,727.894,177636,101936,6058,38560,24296
3114709,Carvalhópolis,MG,Sudeste,3614,81.101,71384,27209,3844,16305,21744
3114808,Carvalhos,MG,Sudeste,4445,282.254,80682,23841,4494,23305,24719
3114907,Casa Grande,MG,Sudeste,2251,157.727,69228,37940,1751,11960,16278
3115003,Cascalho Rico,MG,Sudeste,3108,367.308,79984,35711,2844,16354,22687
3115102,Cássia,MG,Sudeste,17741,665.802,436341,108635,26671,174014,95578
3115201,Conceição da Barra de Minas,MG,Sudeste,3939,273.014,68717,26902,2321,15065,22222
3115300,Cataguases,MG,Sudeste,75942,491.767,1650831,18176,308926,742840,339665
3115359,Catas Altas,MG,Sudeste,5465,240.042,5032327,7502,4069095,874596,41800
3115409,Catas Altas da Noruega,MG,Sudeste,3665,141.622,40785,7976,1562,10231,19635
3115458,Catuji,MG,Sudeste,6206,419.38,83308,5941,1974,32999,36113
3115474,Catuti,MG,Sudeste,4944,287.812,56838,8851,2103,14254,29903
3115508,Caxambu,MG,Sudeste,21566,100.483,371252,4115,26170,210936,102847
3115607,Cedro do Abaeté,MG,Sudeste,1150,283.211,22396,4871,769,5409,10687
3115706,Central de Minas,MG,Sudeste,7059,204.328,87043,7155,3503,36061,34462
3115805,Centralina,MG,Sudeste,10343,322.385,351125,112550,13010,145931,50200
3115904,Chácara,MG,Sudeste,3216,152.807,47145,5966,2793,15890,20703
3116001,Chalé,MG,Sudeste,5695,212.674,114191,24672,20141,32967,29457
3116100,Chapada do Norte,MG,Sudeste,15334,830.833,111106,9747,2799,28008,67398
3116159,Chapada Gaúcha,MG,Sudeste,14217,3255.189,403133,167954,12310,119278,71358
3116209,Chiador,MG,Sudeste,2657,252.852,37247,5729,1220,11502,17372
3116308,Cipotânea,MG,Sudeste,6811,153.479,73287,9277,4926,23673,32355
3116407,Claraval,MG,Sudeste,4873,227.627,181971,40499,52486,44195,27346
3116506,Claro dos Poções,MG,Sudeste,7478,720.424,83712,16942,3968,21611,37788
3116605,Cláudio,MG,Sudeste,29093,630.706,1117593,63594,344831,397074,142789
3116704,Coimbra,MG,Sudeste,7631,106.875,139787,30316,9818,51563,35801
3116803,Coluna,MG,Sudeste,8810,348.492,121199,19687,5165,45748,41676
3116902,Comendador Gomes,MG,Sudeste,3128,1041.047,154777,91934,5377,27966,22892
3117009,Comercinho,MG,Sudeste,6624,654.961,68104,6389,2185,20096,36712
3117108,Conceição da Aparecida,MG,Sudeste,10351,352.521,274187,106235,11049,88948,51506
3117207,Conceição das Pedras,MG,Sudeste,2814,102.206,61047,23761,2037,15333,17632
3117306,Conceição das Alagoas,MG,Sudeste,28782,1340.25,1318009,415017,208096,425582,143709
3117405,Conceição de Ipanema,MG,Sudeste,4581,253.935,81006,21269,19791,12935,25231
3117504,Conceição do Mato Dentro,MG,Sudeste,17438,1720.04,9050953,21947,7129219,1669366,139581
3117603,Conceição do Pará,MG,Sudeste,5558,250.306,493948,23387,285849,108489,36039
3117702,Conceição do Rio Verde,MG,Sudeste,13729,369.681,343556,140658,17578,106290,62913
3117801,Conceição dos Ouros,MG,Sudeste,11852,180.236,224990,11345,55826,77972,55436
3117836,Cônego Marinho,MG,Sudeste,7730,1610.47,63478,5854,1521,15136,39378
3117876,Confins,MG,Sudeste,6867,42.355,485672,387,38059,334716,50325
3117900,Congonhal,MG,Sudeste,12209,205.125,220464,18052,22204,98213,59284
3118007,Congonhas,MG,Sudeste,55836,304.067,7677447,3825,5068164,1535347,413531
3118106,Congonhas do Norte,MG,Sudeste,5047,405.671,49288,5423,1371,15022,25381
3118205,Conquista,MG,Sudeste,6997,618.363,490051,158527,179927,85273,45563
3118304,Conselheiro Lafaiete,MG,Sudeste,130584,370.246,3117736,21354,641934,1555477,619394
3118403,Conselheiro Pena,MG,Sudeste,22975,1483.883,383757,62904,20427,157851,117796
3118502,Consolação,MG,Sudeste,1786,89.122,31441,9811,783,6963,12458
3118601,Contagem,MG,Sudeste,673849,194.746,36478511,3053,9128035,17512659,2984614
3118700,Coqueiral,MG,Sudeste,9099,296.163,234159,98530,8098,70352,44988
3118809,Coração de Jesus,MG,Sudeste,26620,2225.216,272832,47026,12304,77464,120524
3118908,Cordisburgo,MG,Sudeste,8903,823.654,146188,41493,12071,44486,39498
3119005,Cordislândia,MG,Sudeste,3546,179.543,113743,57602,9490,21813,20503
3119104,Corinto,MG,Sudeste,23607,2525.397,608967,62456,208677,177181,113057
3119203,Coroaci,MG,Sudeste,9897,576.274,125596,20283,13047,36101,52547
3119302,Coromandel,MG,Sudeste,27958,3313.313,1535203,709975,127828,450088,145686
3119401,Coronel Fabriciano,MG,Sudeste,110709,221.252,1995525,4187,182863,1107899,498340
3119500,Coronel Murta,MG,Sudeste,9209,815.413,119826,8370,21634,31867,53953
3119609,Coronel Pacheco,MG,Sudeste,3095,131.511,60101,13598,2487,20530,19829
3119708,Coronel Xavier Chaves,MG,Sudeste,3448,140.954,90932,28175,14853,21276,20825
3119807,Córrego Danta,MG,Sudeste,3168,657.425,165719,37657,5350,81983,19902
3119906,Córrego do Bom Jesus,MG,Sudeste,3685,123.651,45603,6999,1739,14764,20409
3119955,Córrego Fundo,MG,Sudeste,6425,101.112,320483,20935,151261,69671,35957
3120003,Córrego Novo,MG,Sudeste,2688,205.385,38521,6586,3114,9846,17862
3120102,Couto de Magalhães de Minas,MG,Sudeste,4436,485.654,63266,7369,1953,23601,25229
3120151,Crisólita,MG,Sudeste,6814,966.202,76403,24758,1447,13640,34916
3120201,Cristais,MG,Sudeste,13060,628.434,295630,105734,14687,90762,67645
3120300,Cristália,MG,Sudeste,5992,840.702,59160,7703,2049,14865,32511
3120409,Cristiano Otoni,MG,Sudeste,5161,132.872,123678,33701,12541,38445,30765
3120508,Cristina,MG,Sudeste,10211,311.33,233177,59544,47015,63268,50371
3120607,Crucilândia,MG,Sudeste,5072,167.164,83064,14633,8536,26438,28851
3120706,Cruzeiro da Fortaleza,MG,Sudeste,3651,187.446,184033,103809,8074,39326,24980
3120805,Cruzília,MG,Sudeste,15529,522.419,317649,64923,27782,125267,79694
3120839,Cuparaque,MG,Sudeste,5026,226.75,74037,12701,3700,24969,28459
3120870,Curral de Dentro,MG,Sudeste,7867,570.95,80420,10329,4653,22117,39993
3120904,Curvelo,MG,Sudeste,81085,3296.2,2228066,224572,433029,980235,365026
3121001,Datas,MG,Sudeste,5431,310.099,73978,16494,2907,21344,30030
3121100,Delfim Moreira,MG,Sudeste,8007,408.473,125697,29905,16138,33952,39491
3121209,Delfinópolis,MG,Sudeste,7146,1378.423,247289,112479,10267,65564,48059
3121258,Delta,MG,Sudeste,10994,102.784,466555,24286,169661,141424,62425
3121308,Descoberto,MG,Sudeste,5044,213.168,81649,8993,17809,22637,26682
3121407,Desterro de Entre Rios,MG,Sudeste,7266,377.165,261189,31097,108465,67991,37895
3121506,Desterro do Melo,MG,Sudeste,2867,142.279,50610,14227,2036,12605,20076
3121605,Diamantina,MG,Sudeste,47924,3891.659,984231,64945,100763,522257,220330
3121704,Diogo de Vasconcelos,MG,Sudeste,3779,165.091,42932,5610,1051,12600,21554
3121803,Dionísio,MG,Sudeste,7493,339.375,90865,18142,4823,27557,37373
3121902,Divinésia,MG,Sudeste,3430,116.97,63671,8388,7107,21313,23111
3122009,Divino,MG,Sudeste,20020,337.776,319453,58634,14763,133845,87333
3122108,Divino das Laranjeiras,MG,Sudeste,4969,342.249,61680,8553,2548,20062,27575
3122207,Divinolândia de Minas,MG,Sudeste,7655,133.12,82272,12791,1707,26564,37719
3122306,Divinópolis,MG,Sudeste,242505,708.115,8328420,109940,2214343,3802888,1088600
3122355,Divisa Alegre,MG,Sudeste,6946,117.802,178202,2846,35776,72727,39503
3122405,Divisa Nova,MG,Sudeste,6039,216.955,129921,50118,5260,38742,29775
3122454,Divisópolis,MG,Sudeste,11396,572.926,93183,11999,3363,23701,51535
3122470,Dom Bosco,MG,Sudeste,3635,817.383,69488,24979,2174,17887,20296
3122504,Dom Cavati,MG,Sudeste,5025,59.52,69618,2305,3761,30900,28582
3122603,Dom Joaquim,MG,Sudeste,4436,398.793,67800,8538,9525,21256,25487
3122702,Dom Silvério,MG,Sudeste,5227,194.972,108260,7670,18276,42455,27559
3122801,Dom Viçoso,MG,Sudeste,2992,113.921,39046,8851,866,10414,17902
3122900,Dona Euzébia,MG,Sudeste,6664,70.231,109854,31827,5455,32872,34343
3123007,Dores de Campos,MG,Sudeste,10291,124.842,320072,6287,132147,80633,49941
3123106,Dores de Guanhães,MG,Sudeste,5139,382.124,190689,10060,111013,31361,29355
3123205,Dores do Indaiá,MG,Sudeste,13373,1111.202,352243,56003,36419,157746,65276
3123304,Dores do Turvo,MG,Sudeste,4202,231.169,67069,19968,2189,18801,23288
3123403,Doresópolis,MG,Sudeste,1539,152.912,84085,13217,32899,14729,14596
3123502,Douradoquara,MG,Sudeste,1915,312.878,79306,28396,12364,16337,17426
3123528,Durandé,MG,Sudeste,7898,217.461,122873,40050,4396,35666,36324
3123601,Elói Mendes,MG,Sudeste,28556,499.537,705288,143200,104157,247563,132968
3123700,Engenheiro Caldas,MG,Sudeste,11268,187.058,157012,15036,6272,63876,60721
3123809,Engenheiro Navarro,MG,Sudeste,7240,608.306,92057,13877,4153,28291,38743
3123858,Entre Folhas,MG,Sudeste,5383,85.39,64895,5265,2992,23328,30105
3123908,Entre Rios de Minas,MG,Sudeste,15458,456.796,270170,35764,23112,115702,74303
3124005,Ervália,MG,Sudeste,19019,357.489,409383,138569,21211,134957,94087
3124104,Esmeraldas,MG,Sudeste,72512,909.727,973278,49667,94673,425557,328050
3124203,Espera Feliz,MG,Sudeste,25287,317.638,411016,60692,19986,181545,117514
3124302,Espinosa,MG,Sudeste,31603,1868.97,364023,18566,31371,139835,147316
3124401,Espírito Santo do Dourado,MG,Sudeste,4728,263.879,122219,28826,18541,37162,26388
3124500,Estiva,MG,Sudeste,11416,243.872,601829,78907,199725,196804,54826
3124609,Estrela Dalva,MG,Sudeste,2308,131.365,42891,10642,1538,12554,16528
3124708,Estrela do Indaiá,MG,Sudeste,3483,635.981,165338,102756,5758,30964,21028
3124807,Estrela do Sul,MG,Sudeste,8057,822.454,351211,184656,45397,61553,44504
3124906,Eugenópolis,MG,Sudeste,11383,309.395,221741,48702,32092,72546,53771
3125002,Ewbank da Câmara,MG,Sudeste,3932,103.834,54345,4013,4959,18888,22684
3125101,Extrema,MG,Sudeste,37649,244.575,13653880,11357,2418815,6469967,302985
3125200,Fama,MG,Sudeste,2374,86.024,58617,20909,3169,17106,15854
3125309,Faria Lemos,MG,Sudeste,3202,165.224,64355,24146,5250,13590,19036
3125408,Felício dos Santos,MG,Sudeste,4656,357.622,73738,21636,1865,19912,27609
3125507,São Gonçalo do Rio Preto,MG,Sudeste,3178,314.458,48742,8621,2880,14036,20966
3125606,Felisburgo,MG,Sudeste,7548,596.215,75699,9273,1371,23250,39339
3125705,Felixlândia,MG,Sudeste,15528,1554.627,281136,66003,9319,99953,81220
3125804,Fernandes Tourinho,MG,Sudeste,3500,151.875,45852,6668,1667,13784,21776
3125903,Ferros,MG,Sudeste,9576,1088.791,147935,29183,5439,57188,46653
3125952,Fervedouro,MG,Sudeste,11100,357.683,156872,45368,5556,46173,52230
3126000,Florestal,MG,Sudeste,7602,194.242,142775,16938,13307,60933,39738
3126109,Formiga,MG,Sudeste,67956,1501.915,2212489,258240,352434,1055898,327639
3126208,Formoso,MG,Sudeste,9810,3686.004,314877,156601,11619,74453,52635
3126307,Fortaleza de Minas,MG,Sudeste,4460,218.792,111241,28625,26400,24287,25732
3126406,Fortuna de Minas,MG,Sudeste,2986,198.709,51259,11101,3802,14351,19988
3126505,Francisco Badaró,MG,Sudeste,10311,461.481,77801,6873,1308,22316,44795
3126604,Francisco Dumont,MG,Sudeste,5268,1576.128,75589,22579,2662,16809,29571
3126703,Francisco Sá,MG,Sudeste,26459,2747.295,452040,44167,15791,214235,122379
3126752,Franciscópolis,MG,Sudeste,5287,717.087,101190,16439,29607,21027,31038
3126802,Frei Gaspar,MG,Sudeste,5858,626.672,80089,23887,2451,18621,32379
3126901,Frei Inocêncio,MG,Sudeste,9716,469.557,150514,12081,23500,58643,45353
3126950,Frei Lagonegro,MG,Sudeste,3496,167.474,35558,7656,606,8073,18232
3127008,Fronteira,MG,Sudeste,18866,199.987,935386,14944,667519,117626,118382
3127057,Fronteira dos Vales,MG,Sudeste,4542,320.757,48924,7919,829,12542,26447
3127073,Fruta de Leite,MG,Sudeste,5232,762.837,47075,3577,1957,11414,28614
3127107,Frutal,MG,Sudeste,60508,2426.965,2472972,413665,358144,1007364,310608
3127206,Funilândia,MG,Sudeste,4434,199.797,83300,15041,11773,21972,29375
3127305,Galiléia,MG,Sudeste,6764,720.303,113699,17937,23055,33369,34611
3127339,Gameleiras,MG,Sudeste,5084,1733.203,57342,8595,1189,14403,30732
3127354,Glaucilândia,MG,Sudeste,3177,145.861,41126,4822,4140,9657,20673
3127370,Goiabeira,MG,Sudeste,3402,112.443,49898,6545,1378,17406,21677
3127388,Goianá,MG,Sudeste,4014,152.039,62242,4713,3262,25823,24416
3127404,Gonçalves,MG,Sudeste,4360,187.353,94305,11314,6490,42941,24950
3127503,Gonzaga,MG,Sudeste,6184,209.348,68965,7614,3556,21519,32912
3127602,Gouveia,MG,Sudeste,11811,866.601,198843,9034,44915,71577,59375
3127701,Governador Valadares,MG,Sudeste,282164,2342.376,7382104,65863,848298,4130148,1481770
3127800,Grão Mogol,MG,Sudeste,15943,3885.294,770836,184816,437028,56574,81711
3127909,Grupiara,MG,Sudeste,1386,193.141,44193,12477,1530,10358,18719
3128006,Guanhães,MG,Sudeste,34818,1075.124,996792,48641,229837,451477,164681
3128105,Guapé,MG,Sudeste,14269,934.345,390741,167532,14947,109738,79614
3128204,Guaraciaba,MG,Sudeste,10307,348.596,115211,21988,5991,34461,48626
3128253,Guaraciama,MG,Sudeste,5005,390.263,78006,30401,1973,14199,29253
3128303,Guaranésia,MG,Sudeste,19014,294.828,549498,41992,171371,160457,95428
3128402,Guarani,MG,Sudeste,8926,264.194,173383,22762,34235,56702,43684
3128501,Guarará,MG,Sudeste,3755,88.655,57624,5500,6786,18298,23231
3128600,Guarda-Mor,MG,Sudeste,6558,2068.808,750765,521504,32410,124374,46873
3128709,Guaxupé,MG,Sudeste,52234,286.398,2806751,51222,553486,1424653,254996
3128808,Guidoval,MG,Sudeste,7026,158.375,123262,14082,24273,39226,36897
3128907,Guimarânia,MG,Sudeste,8168,366.833,327592,124603,79591,66833,42385
3129004,Guiricema,MG,Sudeste,8296,293.578,114327,23317,8509,35549,38791
3129103,Gurinhatã,MG,Sudeste,5516,1849.137,180788,109750,4036,29839,31294
3129202,Heliodora,MG,Sudeste,6623,153.95,133435,41483,5568,47605,30958
3129301,Iapu,MG,Sudeste,11085,340.994,176380,17272,29068,61728,53853
3129400,Ibertioga,MG,Sudeste,4999,346.24,103540,41621,3505,25635,29391
3129509,Ibiá,MG,Sudeste,25511,2704.132,1534624,479993,273328,481803,133072
3129608,Ibiaí,MG,Sudeste,8478,874.76,114948,34060,4731,27461,42265
3129657,Ibiracatu,MG,Sudeste,5340,353.257,51252,3829,1689,13442,30827
3129707,Ibiraci,MG,Sudeste,14128,562.095,728232,138203,344485,137367,74327
3129806,Ibirité,MG,Sudeste,184030,72.395,3202480,2938,1180376,894576,846005
3129905,Ibitiúra de Minas,MG,Sudeste,3497,68.316,77622,26006,3964,23114,20278
3130002,Ibituruna,MG,Sudeste,3003,153.106,59365,21001,2082,15259,18379
3130051,Icaraí de Minas,MG,Sudeste,12200,625.664,111419,24441,4044,24396,55173
3130101,Igarapé,MG,Sudeste,44561,110.942,966978,88040,176875,385291,223262
3130200,Igaratinga,MG,Sudeste,11146,218.343,577884,49857,206563,176310,55047
3130309,Iguatama,MG,Sudeste,7901,628.2,586931,131645,209144,125768,37045
3130408,Ijaci,MG,Sudeste,6667,105.246,494349,15809,273621,82617,38074
3130507,Ilicínea,MG,Sudeste,12511,376.341,265457,90096,12022,85826,62150
3130556,Imbé de Minas,MG,Sudeste,6976,196.735,101196,38535,3330,21426,35319
3130606,Inconfidentes,MG,Sudeste,7387,149.611,132560,36173,10767,39984,36819
3130655,Indaiabira,MG,Sudeste,7328,1004.149,87300,24823,7343,16252,36451
3130705,Indianópolis,MG,Sudeste,7009,830.03,875623,255034,411413,99290,49074
3130804,Ingaí,MG,Sudeste,2785,305.591,115689,55696,13266,21371,19329
3130903,Inhapim,MG,Sudeste,24020,858.024,404766,67000,20169,178551,114096
3131000,Inhaúma,MG,Sudeste,6352,244.996,145761,22827,28989,44109,37050
3131109,Inimutaba,MG,Sudeste,7605,527.06,90714,13001,8264,27345,36333
3131158,Ipaba,MG,Sudeste,18926,113.246,180272,1869,9320,69446,89471
3131208,Ipanema,MG,Sudeste,20133,456.641,344482,27228,32176,154290,99035
3131307,Ipatinga,MG,Sudeste,267333,164.884,17607740,3358,9194725,5139848,1302408
3131406,Ipiaçu,MG,Sudeste,4229,466.02,183043,105370,8096,35664,28553
3131505,Ipuiúna,MG,Sudeste,10156,298.195,188547,36810,10289,78664,48626
3131604,Iraí de Minas,MG,Sudeste,7067,356.264,301450,93424,49350,92322,37007
3131703,Itabira,MG,Sudeste,121717,1253.704,14971550,24520,10408561,3474565,601371
3131802,Itabirinha,MG,Sudeste,11637,209.034,136366,11006,11794,53971,52402
3131901,Itabirito,MG,Sudeste,52996,544.027,13139282,8517,9350839,2818662,422545
3132008,Itacambira,MG,Sudeste,5447,1788.445,61709,21654,999,9154,28212
3132107,Itacarambi,MG,Sudeste,18175,1225.273,226687,31303,13425,73884,92757
3132206,Itaguara,MG,Sudeste,13510,410.468,402204,31078,87518,167038,69964
3132305,Itaipé,MG,Sudeste,12910,480.829,121611,10471,2935,38096,65343
3132404,Itajubá,MG,Sudeste,97782,294.835,3611716,16019,1069961,1458481,452169
3132503,Itamarandiba,MG,Sudeste,35130,2735.573,647443,223822,46228,181737,163286
3132602,Itamarati de Minas,MG,Sudeste,4395,94.568,67305,16731,3335,18304,25926
3132701,Itambacuri,MG,Sudeste,23207,1419.209,341003,42929,23654,141212,107633
3132800,Itambé do Mato Dentro,MG,Sudeste,2032,380.34,35863,6428,761,11050,15816
3132909,Itamogi,MG,Sudeste,10122,243.714,236283,74593,8826,82840,53475
3133006,Itamonte,MG,Sudeste,15844,431.792,1181671,19961,593763,290540,72644
